RK,PLAYER,POS,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
607,Cephus Johnson III   TB,WR,3,0.0,—,—,0.0,BYE,—,—,—,—,—,—,—,—,—,—,—,—,0.0,0.0,0.0
607,Hunter Kampmoyer   LAC,TE,1,—,—,—,—,BYE,—,—,—,—,—,—,0.0,—,—,—,—,—,—,0.0,0.0
607,Lucky Jackson   MIN,WR,3,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,0.0,0.0,0.0,0.0,0.0
607,Chris Pierce Jr.   CAR,TE,1,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,0.0,0.0,0.0
607,Zach Gentry   LV,TE,1,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,0.0,0.0,0.0
607,Ben Mason   BAL,RB,1,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,0.0,0.0,0.0
607,Skylar Thompson   MIA,QB,1,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,0.0,0.0
607,Matthew Wright   CAR,K,1,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,0.0,0.0,0.0
607,Tay Martin   SF,WR,1,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,—,0.0,0.0
607,Michael Bandy   DEN,WR,1,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,—,0.0,0.0
607,Travis Vokolek   ARI,TE,2,—,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,0.0,0.0,0.0,0.0
607,Brittain Brown   LV,RB,1,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,0.0,—,0.0,0.0
607,Chase Cota   HOU,WR,1,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,0.0,—,—,0.0,0.0
607,Ethan Fernea   IND,WR,1,—,—,—,—,—,—,—,—,—,—,BYE,—,—,—,—,0.0,—,—,0.0,0.0
607,Chris Blair   ATL,WR,1,—,—,—,—,—,—,—,—,—,—,BYE,0.0,—,—,—,—,—,—,0.0,0.0
607,Blake Whiteheart   ARI,TE,1,—,—,—,—,—,—,—,—,—,—,—,—,—,BYE,—,0.0,—,—,0.0,0.0
607,Anthony Firkser   DET,TE,1,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,0.0,—,—,0.0,0.0
607,Jeremy McNichols   SF,RB,2,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,0.0,—,0.0,0.0,0.0
607,Josh Pederson   JAC,TE,2,—,—,—,—,—,—,—,—,BYE,—,—,—,—,0.0,0.0,—,—,—,0.0,0.0
607,Sam Ehlinger   IND,QB,1,—,—,—,—,—,—,—,—,—,—,BYE,—,—,0.0,—,—,—,—,0.0,0.0
607,Ryan Miller   TB,WR,1,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,—,—,—,—,—,0.0,0.0
607,Dan Chisena   ARI,WR,2,—,—,—,—,—,—,—,—,—,—,—,—,0.0,BYE,—,0.0,—,—,0.0,0.0
607,Marquez Callaway   NO,WR,3,—,—,—,—,—,—,—,—,—,—,BYE,—,0.0,0.0,0.0,—,—,—,0.0,0.0
607,Stephen Anderson   LAC,TE,3,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,0.0,0.0,—,—,—,0.0,0.0
607,Phillip Dorsett II   DEN,WR,2,0.0,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,—,0.0,0.0
607,Aaron Rodgers   NYJ,QB,1,0.0,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Dareke Young   SEA,WR,5,—,—,—,—,BYE,—,—,—,—,0.0,—,—,—,0.0,0.0,0.0,—,0.0,0.0,0.0
607,Tanner Conner   MIA,TE,3,—,—,—,—,—,0.0,0.0,—,—,BYE,—,—,0.0,—,—,—,—,—,0.0,0.0
607,David Sills V   DEN,WR,3,—,—,—,—,—,—,—,—,BYE,0.0,0.0,0.0,—,—,—,—,—,—,0.0,0.0
607,Marlon Mack   ARI,RB,2,0.0,—,—,—,—,—,—,—,—,—,0.0,—,—,BYE,—,—,—,—,0.0,0.0
607,Irv Charles   NYJ,WR,11,—,—,—,—,0.0,0.0,BYE,—,0.0,0.0,0.0,0.0,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,Amari Rodgers   IND,WR,2,—,—,—,—,0.0,0.0,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,0.0
607,N'Keal Harry   MIN,WR,8,—,—,—,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,—,—,—,—,—,0.0,0.0
607,Rodney Williams   PIT,TE,13,—,—,—,—,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,Darrell Daniels   DET,TE,2,—,—,—,—,0.0,0.0,—,—,BYE,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Jordan Mims   NO,RB,3,—,—,—,—,0.0,0.0,—,—,—,—,BYE,—,—,—,—,—,—,0.0,0.0,0.0
607,Corey Clement   ARI,RB,2,—,—,—,—,0.0,—,—,—,—,—,0.0,—,—,BYE,—,—,—,—,0.0,0.0
607,Isaiah Winstead   SF,WR,3,—,—,—,0.0,—,—,0.0,0.0,BYE,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Matthew Slater   NE,WR,6,—,—,—,0.0,0.0,—,0.0,—,—,—,BYE,—,—,0.0,—,—,0.0,0.0,0.0,0.0
607,Sean McKeon   DAL,TE,9,—,—,—,0.0,0.0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,—,—,—,—,—,0.0,0.0
607,James Winchester   KC,TE,1,—,—,—,0.0,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,0.0,0.0
607,Bryant Koback   SEA,RB,1,—,—,—,0.0,BYE,—,—,—,—,—,—,—,—,—,—,—,—,—,0.0,0.0
607,JaMycal Hasty   NE,RB,2,—,—,—,0.0,0.0,—,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,0.0
607,Montrell Washington   KC,WR,5,—,—,0.0,0.0,0.0,0.0,—,—,—,BYE,—,0.0,—,—,—,—,—,—,0.0,0.0
607,Juwann Winfree   IND,WR,4,0.0,—,—,—,—,—,—,0.0,0.0,0.0,BYE,—,—,—,—,—,—,—,0.0,0.0
607,Devon Allen   PHI,WR,1,—,—,0.0,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,0.0,0.0
607,Julius Chestnut   TEN,RB,2,0.0,0.0,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Andy Isabella   BUF,WR,2,—,—,0.0,—,—,—,—,—,—,—,—,0.0,BYE,—,—,—,—,—,0.0,0.0
607,Justin Hardee Sr.   NYJ,WR,7,—,—,0.0,—,0.0,—,BYE,—,—,—,—,—,0.0,0.0,0.0,0.0,—,0.0,0.0,0.0
607,Brady Russell   SEA,TE,10,—,—,0.0,—,BYE,—,0.0,0.0,—,0.0,0.0,—,0.0,0.0,0.0,0.0,—,0.0,0.0,0.0
607,Brayden Willis   SF,TE,7,—,—,0.0,0.0,—,—,—,—,BYE,—,—,—,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,Tre' McKitty   BUF,TE,3,—,—,0.0,—,—,0.0,—,0.0,—,—,—,—,BYE,—,—,—,—,—,0.0,0.0
607,Dalton Keene   HOU,TE,2,—,—,0.0,—,—,—,BYE,—,—,0.0,—,—,—,—,—,—,—,—,0.0,0.0
607,Kearis Jackson   TEN,WR,2,0.0,0.0,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Godwin Igwebuike   PIT,RB,8,0.0,—,—,—,—,BYE,0.0,0.0,0.0,—,—,—,0.0,0.0,0.0,—,0.0,—,0.0,0.0
607,Kirk Merritt   NO,WR,1,—,0.0,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,0.0
607,Travis Homer   CHI,RB,9,0.0,—,0.0,0.0,—,—,0.0,0.0,—,—,—,0.0,BYE,0.0,0.0,—,—,0.0,0.0,0.0
607,Bobby Brown   FA,WR,6,0.0,—,—,—,—,—,—,—,—,—,0.0,0.0,0.0,0.0,—,—,0.0,—,0.0,0.0
607,Leroy Watson IV   CLE,TE,4,—,—,—,—,BYE,—,—,—,—,0.0,—,—,—,0.0,0.0,—,—,0.0,0.0,0.0
607,Dylan Drummond   NYG,WR,1,—,—,—,—,0.0,—,—,—,—,—,—,—,BYE,—,—,—,—,—,0.0,0.0
607,Malik Cunningham   BAL,QB,2,—,—,—,—,—,0.0,—,—,—,—,—,—,BYE,—,—,—,—,0.0,0.0,0.0
607,Dan Moore   FA,OL,1,—,—,—,—,—,—,—,0.0,—,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Tyree Jackson   NYG,TE,2,—,—,—,—,—,—,—,—,—,0.0,0.0,—,BYE,—,—,—,—,—,0.0,0.0
607,Jordan Thomas   CAR,TE,1,—,—,—,—,—,—,BYE,—,—,0.0,—,—,—,—,—,—,—,—,0.0,0.0
607,Matt Bushman   KC,TE,1,0.0,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,0.0,0.0
607,Stanley Morgan Jr.   CIN,WR,2,—,—,—,—,—,—,BYE,—,0.0,0.0,—,—,—,—,—,—,—,—,0.0,0.0
607,Damiere Byrd   ATL,WR,1,—,—,—,—,—,—,—,—,0.0,—,BYE,—,—,—,—,—,—,—,0.0,0.0
607,Albert Okwuegbunam Jr.   PHI,TE,4,—,—,—,—,—,—,—,—,0.0,BYE,0.0,0.0,0.0,—,—,—,—,—,0.0,0.0
607,Max Duggan   LAC,QB,1,—,—,—,—,BYE,—,—,—,0.0,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Jalen Virgil   DEN,WR,1,—,—,—,—,—,—,—,0.0,BYE,—,—,—,—,—,—,—,—,—,0.0,0.0
607,DJ Turner   LV,WR,7,—,—,—,—,—,—,—,0.0,0.0,—,0.0,—,BYE,0.0,0.0,0.0,—,0.0,0.0,0.0
607,Andre Baccellia   ARI,WR,5,—,—,—,—,—,—,—,0.0,0.0,—,0.0,0.0,0.0,BYE,—,—,—,—,0.0,0.0
607,Zack Kuntz   NYJ,TE,2,—,—,—,—,—,—,BYE,0.0,—,—,—,—,—,—,—,—,—,0.0,0.0,0.0
607,Chris Oladokun   KC,QB,2,—,—,—,—,—,0.0,—,0.0,—,BYE,—,—,—,—,—,—,—,—,0.0,0.0
607,Tyler Kroft   MIA,TE,4,—,—,—,—,—,—,—,0.0,—,BYE,0.0,0.0,—,—,0.0,—,—,—,0.0,0.0
607,Easop Winston Jr.   SEA,WR,1,—,—,—,—,BYE,—,0.0,—,—,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Matt Sokol   NE,TE,4,—,—,—,—,—,—,0.0,—,—,—,BYE,—,—,—,—,0.0,0.0,0.0,0.0,0.0
607,Patrick Laird   TB,RB,2,—,—,—,—,BYE,0.0,—,—,—,—,—,—,—,—,—,0.0,—,—,0.0,0.0
607,Malik Davis   DAL,RB,2,—,—,—,—,—,0.0,BYE,—,—,—,—,—,—,—,0.0,—,—,—,0.0,0.0
607,J.P. Holtz   NO,TE,1,—,—,—,—,—,0.0,—,—,—,—,BYE,—,—,—,—,—,—,—,0.0,0.0
607,Jaelon Darden   CLE,WR,1,—,—,—,—,BYE,0.0,—,—,—,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Parker Hesse   ATL,TE,3,0.0,—,—,—,—,—,—,—,—,—,BYE,0.0,0.0,—,—,—,—,—,0.0,0.0
607,Johnny Johnson III   HOU,WR,1,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,—,—,—,0.0,0.0,0.0
607,Dwayne Washington   DEN,RB,4,—,—,—,—,—,—,0.0,0.0,BYE,0.0,—,—,0.0,—,—,—,—,—,0.0,0.0
607,Tre'Quan Smith   DEN,WR,2,0.0,—,—,—,—,—,—,0.0,BYE,—,—,—,—,—,—,—,—,—,0.0,0.0
607,Mohamed Ibrahim   DET,RB,1,—,—,—,—,—,—,0.0,—,BYE,—,—,—,—,—,—,—,—,—,0.0,0.0
607,SaRodorick Thompson Jr.   DAL,RB,2,—,—,—,—,—,—,0.0,0.0,—,—,—,—,—,—,—,—,—,—,0.0,0.0
702,Kyle Trask   TB,QB,2,—,—,—,—,BYE,—,—,—,—,-0.1,—,0.0,—,—,—,—,—,—,-0.1,-0.1
703,Jonathan Williams   WAS,RB,1,—,—,—,—,—,—,—,—,—,—,—,—,—,BYE,-0.2,—,—,—,-0.2,-0.2
703,Teddy Bridgewater   DET,QB,1,—,—,—,—,-0.2,—,—,—,BYE,—,—,—,—,—,—,—,—,—,-0.2,-0.2
705,Matt Barkley   JAC,QB,1,—,—,—,—,—,—,—,—,BYE,—,—,—,—,—,—,—,-0.3,—,-0.3,-0.3
706,Nathan Peterman   CHI,QB,2,—,—,—,—,—,—,-0.4,—,—,—,—,—,BYE,—,—,—,—,0.0,-0.2,-0.4
707,Kyle Allen   BUF,QB,7,—,-0.2,-0.2,-0.3,—,0.0,—,—,—,—,-0.2,—,BYE,—,-0.2,—,-0.2,—,-0.2,-1.3
708,James Proche II   CLE,WR,10,—,—,—,—,BYE,—,—,—,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-2.0
709,Trent Taylor   CHI,WR,16,0.0,0.0,—,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,BYE,0.0,-2.0,0.0,0.0,0.0,-0.1,-2.2
